492962,"[49938, 121999, 130014, 49938]"
492396,"[129852, 129842, 129837, 19663]"
492171,"[17280, 37771]"
492080,"[50341, 32778]"
492070,"[22943, 129080, 130266, 22942]"
492005,"[57616, 111225]"
491925,"[74635, 102801]"
491888,"[25752, 9048]"
491802,"[66881, 55006]"
491671,"[132156, 129651]"
491575,"[103208, 10230, 129630]"
491543,"[129626, 84712]"
491521,"[50115, 13378]"
491315,"[22067, 82126]"
491266,"[72350, 71561]"
491232,"[104040, 120789]"
491174,"[126345, 129569, 129568, 129566]"
491147,"[144723, 74537]"
491064,"[129542, 129541, 124502]"
490964,"[34680, 38570]"
490734,"[122657, 122658, 108311, 128993]"
490672,"[38255, 110483]"
490643,"[122754, 76321]"
490592,"[117625, 115876]"
490526,"[118408, 114195]"
490407,"[121398, 121353]"
490222,"[131837, 131838, 129369, 129377, 128160, 129334, 129057]"
490212,"[129327, 124292]"
490112,"[84088, 84276]"
490093,"[127913, 65850, 84256]"
490087,"[129114, 75738]"
490044,"[125739, 128628]"
490028,"[129592, 11846]"
489805,"[32875, 124208, 25050, 129204]"
489636,"[60463, 61125]"
489529,"[137175, 130051, 13578, 17346]"
489523,"[69918, 23822]"
489504,"[129145, 17277]"
489497,"[128626, 129126]"
489496,"[26092, 132176, 24409]"
489416,"[6551, 129128]"
489283,"[79234, 72910]"
489270,"[88078, 67427]"
489203,"[13060, 69061]"
489108,"[125739, 128628]"
489049,"[90868, 68509]"
488926,"[7550, 55975]"
488906,"[125680, 22813]"
488692,"[127626, 127629]"
488675,"[78708, 6915, 18685]"
488665,"[80518, 80771]"
488629,"[74034, 128860]"
488393,"[128911, 119758]"
488184,"[69475, 68799]"
488165,"[130026, 130025, 104631]"
488130,"[7454, 82294, 18275]"
488073,"[127349, 126103, 114488]"
487704,"[128733, 90965, 20791, 128732, 128727]"
487593,"[28535, 61420]"
487496,"[58491, 8020, 114856]"
487411,"[128656, 128635, 109334, 111555]"
487270,"[128597, 111555]"
486999,"[116610, 21931]"
486951,"[38255, 110483]"
486939,"[56527, 50257]"
486933,"[123547, 123541, 123543, 123540, 123545]"
486898,"[73618, 82273]"
486801,"[122564, 20876]"
486670,"[20079, 19632]"
486629,"[128435, 128430, 128429, 11611]"
486616,"[72462, 116946]"
486613,"[128652, 128651, 128640, 128473, 128472, 128471, 116147]"
486573,"[55874, 9068]"
486252,"[13060, 69061]"
486242,"[13060, 69061]"
486128,"[18790, 35547, 128283]"
486057,"[128413, 86222]"
485986,"[128245, 88023, 128239, 128236, 69668]"
485985,"[127444, 120789]"
485984,"[56140, 128374, 85279]"
485973,"[128374, 22357, 56140, 85279]"
485960,"[128229, 8558]"
485935,"[127444, 120789]"
485721,"[73624, 108758]"
485618,"[120893, 128001]"
485494,"[120893, 126838]"
485405,"[127444, 120789]"
485371,"[128112, 128109, 128111, 128107, 128108, 127602]"
485354,"[129523, 129524, 128790, 110504, 108786]"
485319,"[128094, 128096, 128095, 11180]"
485275,"[127571, 104598, 104601, 72532]"
484990,"[17204, 111053]"
484989,"[17204, 111053]"
484987,"[17204, 111053]"
484968,"[24203, 37787]"
484875,"[16408, 65169]"
484862,"[127974, 127987]"
484785,"[69139, 48364, 127886]"
484783,"[127974, 127966]"
484759,"[127974, 127960]"
484709,"[66107, 48397]"
484704,"[105265, 127927]"
484636,"[84256, 127913, 65850]"
484572,"[127974, 127895]"
484411,"[68463, 68465]"
484392,"[68787, 117045]"
484390,"[127862, 127855]"
484156,"[69125, 129216, 126950]"
483905,"[127721, 127717, 80252, 80251]"
483865,"[127974, 127709]"
483750,"[127692, 17213]"
483741,"[56975, 57511]"
483716,"[62732, 63184, 61544]"
483685,"[127674, 19459]"
483589,"[132551, 130526, 107413, 127659, 127656]"
483488,"[58315, 8414]"
483475,"[129010, 129284, 127633]"
483174,"[127273, 127567]"
482884,"[128499, 61490, 73349]"
482855,"[127476, 16370]"
482749,"[128154, 114332]"
482555,"[61551, 113930]"
482432,"[102801, 74635]"
482144,"[127338, 126016]"
482077,"[50059, 69905]"
482045,"[127308, 108796]"
481967,"[54168, 127156]"
481860,"[9796, 15866]"
481649,"[127207, 127205, 110346]"
481545,"[128480, 22238]"
481460,"[127191, 127190, 127189, 89241, 127177]"
481385,"[123913, 124035, 124047, 84596]"
481298,"[68409, 19390]"
481228,"[127447, 9680]"
481192,"[106986, 109703]"
481109,"[127349, 114488]"
481043,"[129570, 72462, 116946]"
480828,"[6259, 9179, 33182]"
480724,"[123249, 19417, 117610]"
480676,"[130262, 113970]"
480605,"[51226, 21959]"
480589,"[126991, 126990, 126988, 126977]"
480588,"[126970, 126969, 126971]"
480572,"[104961, 126978]"
480546,"[126969, 126971, 126970]"
480533,"[127883, 125861]"
480515,"[126993, 126960]"
480485,"[56467, 20676]"
480288,"[66480, 73357]"
480190,"[127992, 126866, 69781]"
480134,"[120893, 56782]"
480080,"[120893, 126846]"
480026,"[120893, 126837]"
479999,"[126013, 49700]"
479899,"[128169, 126822]"
479877,"[18398, 72389]"
479850,"[126842, 126855, 21416]"
479811,"[119222, 125952]"
479769,"[48383, 105685, 32714]"
479765,"[125335, 108399]"
479724,"[84296, 84805]"
479723,"[112774, 126516, 126799, 73140]"
479718,"[73140, 126799]"
479569,"[129126, 128626, 9682, 56759]"
479511,"[68997, 126741, 126742]"
479475,"[114848, 122883]"
479364,"[130553, 130533, 130614, 130562, 125218, 130576, 126687]"
479221,"[75153, 66924]"
479061,"[126630, 126370]"
478980,"[12163, 18302]"
478964,"[5078, 17, 158]"
478799,"[87567, 116916]"
478772,"[116580, 123249, 19417, 117610]"
478677,"[18386, 126534]"
478666,"[105685, 32714, 48383]"
478597,"[127589, 126598, 112774, 126516, 73140]"
478374,"[127974, 126453]"
478334,"[77333, 127525, 127551, 68311, 10611, 10246]"
478166,"[16842, 16455]"
478151,"[126418, 126417, 28271]"
478136,"[112878, 20826]"
477903,"[21416, 19001]"
477893,"[25766, 17707]"
477824,"[72301, 29160]"
477780,"[92028, 18365, 126338]"
477658,"[4509, 61471, 7522, 32824]"
477651,"[126311, 120595, 117348]"
477492,"[125828, 11236]"
477432,"[20351, 73260]"
477424,"[126255, 77570]"
477365,"[126635, 106871]"
477318,"[126317, 126315, 22328]"
477224,"[119336, 113970]"
477221,"[124867, 56871]"
477026,"[121358, 126182, 126181, 122125]"
476882,"[126225, 64316]"
476696,"[81985, 81979]"
476665,"[126103, 114488]"
476634,"[87576, 107240, 107241, 126098]"
476630,"[104460, 81164, 90140]"
476566,"[107913, 126093, 126092, 126091, 126090, 126086]"
476478,"[84088, 84276]"
476463,"[102085, 90444, 68997]"
476420,"[84088, 84276]"
476222,"[123911, 18796]"
476163,"[87973, 87985]"
476155,"[126265, 48366]"
476152,"[104103, 111824]"
475941,"[69475, 68799]"
475931,"[12627, 111785, 66836]"
475877,"[125754, 125230]"
475750,"[125932, 72035]"
475530,"[125724, 26231]"
475473,"[126345, 125861]"
475308,"[125989, 11530]"
475243,"[61729, 125793]"
475180,"[91772, 125230, 125754]"
475117,"[15692, 78060, 15693]"
475087,"[72462, 116946]"
475018,"[88520, 14878]"
474997,"[6414, 14519]"
474890,"[125728, 125727, 125726, 9751]"
474849,"[125751, 8100]"
474778,"[126307, 126306, 125494]"
474537,"[73511, 69781]"
474516,"[119691, 116615]"
474364,"[114880, 2195]"
474292,"[112652, 123291]"
474286,"[107971, 125580]"
474130,"[50697, 14044, 117045]"
474112,"[58829, 48014]"
473959,"[48034, 56314]"
473922,"[112588, 112587, 53002]"
473767,"[82748, 20419]"
473696,"[124220, 125463]"
473620,"[18796, 123911]"
473565,"[77985, 77984]"
473477,"[12863, 125416]"
473462,"[21246, 20738, 21246]"
473378,"[105939, 125755, 58913]"
473354,"[85211, 80771, 80515, 80518]"
473333,"[125391, 7418]"
473212,"[64216, 125379, 54937]"
473149,"[55006, 66881]"
473142,"[13933, 21097]"
472998,"[125323, 66265, 111621, 13689]"
472917,"[125316, 8309]"
472842,"[87810, 57848]"
472623,"[121114, 125235]"
472618,"[121114, 125235]"
472490,"[11222, 62894]"
472427,"[12331, 55833]"
472364,"[125190, 86565]"
472334,"[18873, 8168]"
472286,"[125178, 23448]"
472270,"[9796, 15866]"
471953,"[11367, 123844, 49447, 18545]"
471921,"[72044, 127457, 125106, 120806]"
471672,"[127983, 127981, 125035, 2875]"
471527,"[55849, 70346, 21324]"
471444,"[125100, 118384]"
471435,"[114856, 58491, 8020]"
471343,"[124702, 124929]"
471315,"[3585, 78620]"
471276,"[125099, 18398, 72389]"
471171,"[120991, 117828]"
471142,"[62896, 115428]"
470953,"[120245, 17695, 104174, 79657, 108196]"
470922,"[20830, 18872]"
470918,"[104040, 120789]"
470865,"[123490, 123492]"
470848,"[124814, 112986]"
470722,"[62265, 8790]"
470721,"[124226, 29809]"
470689,"[7535, 449]"
470633,"[124770, 14550]"
470512,"[449, 7535]"
470502,"[54690, 111555]"
470155,"[125734, 125622, 125617, 124608]"
470046,"[127223, 127222, 124580]"
469891,"[13689, 111621]"
469826,"[73040, 123434]"
469783,"[14364, 1036]"
469619,"[23869, 15964, 23869]"
469578,"[692, 124480]"
469569,"[123490, 123492]"
469537,"[9383, 105244]"
469530,"[22357, 106104]"
469521,"[29847, 21336]"
469518,"[31361, 27666]"
469286,"[115326, 22238]"
469243,"[115326, 22238]"
469228,"[115326, 26111, 68529, 55516, 22238]"
469173,"[104040, 120789]"
469138,"[128132, 125224, 87676]"
469130,"[105236, 104034]"
469116,"[124679, 120789]"
469108,"[71159, 116788]"
468998,"[54630, 66598]"
468890,"[122152, 91661, 13133]"
468831,"[124299, 124298]"
468746,"[48889, 124277]"
468538,"[124226, 29809]"
468537,"[124226, 29809]"
468533,"[124226, 29809]"
468454,"[10495, 124192]"
468302,"[52226, 124135]"
468220,"[124141, 124136, 124159, 124147, 124158, 124139, 124148, 124155, 124154, 124135, 124149, 124153, 124151, 124150, 124142, 124140, 124134, 124137, 124143, 52226]"
468211,"[115326, 22238]"
468175,"[122780, 122781, 122779, 12783, 117259]"
468150,"[14262, 120582, 62435]"
468122,"[62790, 123925]"
467701,"[62948, 53947]"
467619,"[2484, 56710]"
467583,"[114848, 122883]"
467460,"[123945, 123526, 123539]"
467339,"[83810, 125119, 123927, 28113]"
467309,"[71940, 17695, 14786]"
467221,"[120759, 49422]"
467203,"[89143, 123826, 111268, 123914, 121035]"
467063,"[25050, 124208, 32875]"
466960,"[106496, 66976]"
466950,"[106496, 66976]"
466830,"[25844, 123850]"
466740,"[13546, 53432]"
466705,"[16455, 16842]"
466704,"[16455, 16842]"
466703,"[16455, 16842]"
466702,"[16455, 16842]"
466701,"[16455, 16842]"
466697,"[56638, 15875]"
466471,"[123741, 88225]"
466409,"[127891, 25844, 82567]"
466380,"[37168, 79229]"
466209,"[124047, 124035, 123913, 84596]"
466107,"[8661, 7901]"
466025,"[124768, 122848]"
466018,"[62732, 115428]"
465894,"[75781, 70006]"
465772,"[125787, 125621, 125777, 125441, 124579, 124578, 124577, 66779, 124576, 84494, 124575, 124574, 124573, 124572, 124571, 84503, 124570, 84482, 69253, 2469]"
465768,"[84088, 84276]"
465749,"[73344, 16455]"
465470,"[38796, 20709]"
465432,"[123496, 78249]"
465423,"[123490, 123492]"
465325,"[59830, 33281]"
465314,"[114332, 123455]"
465146,"[13935, 29808]"
465132,"[123409, 111858]"
465039,"[15430, 117055]"
464960,"[114848, 122883]"
464847,"[64931, 123309]"
464814,"[88225, 16882]"
464768,"[52053, 6684]"
464732,"[78003, 62911, 7151, 3253]"
464637,"[18903, 14143]"
464621,"[88001, 123258]"
464599,"[62514, 65515, 19799]"
464559,"[127605, 121691]"
464512,"[111824, 104103]"
464429,"[66598, 54630]"
464206,"[123186, 47873]"
464195,"[23371, 15619]"
463957,"[84088, 84276]"
463954,"[84088, 84276]"
463953,"[84088, 84276]"
463934,"[2380, 64931]"
463869,"[123084, 121358]"
463759,"[9680, 123038, 9680]"
463573,"[2380, 122981, 63662]"
463510,"[2380, 64933]"
463430,"[36682, 32276]"
463415,"[32276, 36682]"
463303,"[122917, 14236, 15430, 11240]"
463283,"[103618, 21590]"
463266,"[122912, 118039]"
463193,"[114848, 122883]"
463190,"[114848, 122883]"
463113,"[122933, 85146]"
462943,"[63278, 87730]"
462895,"[129570, 122796, 116946, 72462]"
462845,"[123593, 123071, 121545, 123070, 123069, 20063]"
462552,"[122721, 122719]"
462465,"[10533, 55145]"
462251,"[63594, 119739, 122618]"
462238,"[692, 122614]"
462207,"[63720, 7588]"
462046,"[68529, 22238]"
461915,"[127447, 125697, 125882, 125598, 123038, 18696, 22841, 123118, 9680]"
461715,"[103406, 118355]"
461388,"[49056, 49052]"
461303,"[449, 4620]"
461251,"[107006, 120599, 113372]"
461205,"[82318, 75266]"
461184,"[125006, 125005, 125004, 125003, 71517, 125002, 125001, 125000, 124999, 124998, 124997, 124996, 124995, 8464]"
461156,"[1036, 50850]"
461066,"[15692, 15693]"
461010,"[52261, 122335, 122334, 122333, 122314, 122332, 29589, 32091, 121894, 122331, 122330, 64173, 122329, 122328, 122327, 122326, 122300]"
460957,"[108279, 21714, 9550]"
460911,"[122315, 122309, 122310, 56396]"
460910,"[80805, 25238]"
460909,"[122310, 122309, 122315, 56396]"
460906,"[122310, 122315, 122309, 56396]"
460762,"[87568, 87567, 122187]"
460761,"[87568, 87567, 122187]"
460741,"[87568, 87567, 122187]"
460727,"[119672, 84806, 84296, 84805]"
460665,"[87568, 87567, 122187]"
460627,"[122185, 120243]"
460553,"[67940, 67927]"
460537,"[62129, 121697, 62504, 67802]"
460501,"[120874, 19800, 33851]"
460406,"[23371, 15619]"
460380,"[119536, 78764]"
460361,"[74634, 75263]"
460348,"[52191, 105636]"
460342,"[23371, 15619]"
460339,"[23371, 15619]"
460338,"[23371, 15619]"
460295,"[121494, 121264, 62111, 121089]"
460275,"[121710, 122086, 122085, 122084, 122083, 122082, 122081, 122080, 122079, 122078, 122077, 121569, 122076, 121720, 104632, 122075, 3189]"
460062,"[122014, 10357]"
459959,"[85658, 70447]"
459949,"[128498, 83695]"
459944,"[122669, 14495]"
459793,"[692, 121745]"
459789,"[149274, 119215]"
459667,"[119739, 63594]"
459664,"[119739, 63594]"
459661,"[119739, 63594]"
459639,"[85953, 88340, 119350]"
459634,[38513]
459633,"[111613, 107070, 107059]"
459628,"[119739, 63594]"
459583,"[692, 121918]"
459342,"[692, 121870]"
459310,"[121865, 121691]"
459304,"[124323, 122936, 122313, 82265, 55843]"
458799,"[121695, 121664, 67802]"
458626,"[62435, 74783, 14262]"
458582,"[121764, 121765, 121768, 113099]"
458581,"[121625, 90363]"
458499,"[123084, 121358]"
458406,"[125796, 74031, 121934, 121563, 121562, 121561, 121560, 121559, 121557, 121556, 121555, 121554, 121553, 85920, 121552, 121551, 121550, 121549, 121548, 121547, 121546, 121003]"
458356,"[121878, 121878, 121819, 107643, 121530, 54337]"
458113,"[82902, 121445]"
457823,"[125549, 21565]"
457749,"[120278, 74381]"
457741,"[123186, 47873]"
457724,"[18933, 121360, 120204]"
457588,"[124209, 23617]"
457540,"[692, 121302]"
457538,"[2469, 105200, 37152, 107334]"
457530,"[23177, 12460]"
457522,"[123868, 122110, 122109, 122108, 122107, 122106, 122105, 122104, 122103, 122102, 122101, 122100, 122099, 122098, 122097, 122096, 122095, 122094, 54532]"
457511,"[121957, 121673, 121401, 121388, 121387, 121386, 121385, 121382, 84093, 121381, 121380, 121379, 121378, 121377, 121003]"
457395,"[123067, 124764, 122350, 122961, 122551, 122550, 122549, 122548, 122547, 121933, 122546, 122544, 122543, 122542, 121306, 25441]"
457387,"[62896, 115428]"
457013,"[692, 121165]"
456866,"[17641, 86802]"
456841,"[121179, 12863]"
456836,"[79657, 108196, 17695]"
456550,"[121678, 121677, 121680, 121686, 121690, 71294, 121689, 121679, 74949, 121083]"
456529,"[119036, 119304]"
456506,"[117202, 112692]"
456419,"[692, 121068]"
456233,"[121707, 90363]"
456224,"[65364, 48544]"
456204,"[111824, 104103]"
456195,"[137380, 17406]"
455922,"[120971, 81623, 25675]"
455914,"[15430, 120969, 120968, 25675]"
455682,"[120892, 117403]"
455433,"[17921, 71109, 21856]"
455327,"[33367, 152121, 125398, 120384, 62312, 125397, 120806, 120805, 120804, 24466]"
455326,"[122403, 81890, 121673, 121672, 121671, 121670, 121669, 121668, 121667, 121666, 121376, 121665, 121664, 121663, 121662, 120800]"
455195,"[120759, 49422]"
455004,"[85356, 120691]"
454972,"[115337, 25357]"
454965,"[63147, 63013, 63016, 120678, 120676, 120679, 54630]"
454905,"[81115, 80088, 75540]"
454879,"[120668, 78020]"
454577,"[111056, 118855, 8400]"
454418,"[49948, 49177]"
454176,"[19390, 119609]"
454162,"[155289, 116645]"
454116,"[119349, 83953, 73717]"
454068,"[121573, 31329]"
454033,"[21407, 35547]"
453924,"[62896, 115428]"
453907,"[120436, 14391, 119305]"
453896,"[85597, 73504, 14786, 120431, 120432, 119335]"
453885,"[20597, 120364, 120363, 14236, 15430, 11240]"
453883,"[120364, 120363, 20597, 14236, 15430, 11240]"
453851,"[120874, 19800, 33851]"
453703,"[21388, 48034, 56314]"
453700,"[21388, 48034, 56314]"
453673,"[4221, 21388, 48034, 56314]"
453579,"[105636, 52191]"
453433,"[120657, 120656, 120651, 69812, 120650, 121087, 120653, 120661, 120432, 120655, 120648, 120652, 120645, 120659, 120649, 120654, 120658, 120662, 14786]"
453412,"[120244, 54909]"
453304,"[68349, 68134]"
453128,"[54574, 57483]"
453030,"[59509, 31693]"
452986,"[11064, 13496]"
452980,"[55082, 17327]"
452913,"[22973, 118056]"
452627,"[104034, 105236]"
452594,"[120036, 116599]"
452583,"[72382, 54538]"
452561,"[137774, 60596, 13536, 15316]"
452553,"[120057, 24705]"
452458,"[17641, 13776]"
452441,"[11425, 21398, 53230]"
452420,"[36822, 22238]"
452198,"[119935, 119928, 81985, 81979]"
452088,"[19390, 119609]"
451918,"[80855, 51897, 68481]"
451916,"[80855, 51897, 68481]"
451860,"[80855, 51897, 68481]"
451856,"[2746, 67265]"
451803,"[13683, 19582, 19581]"
451798,"[119869, 119870, 11841]"
451710,"[36321, 952, 20985]"
451595,"[18198, 119293, 57476]"
451556,"[111059, 111134]"
451397,"[119335, 13244]"
451387,"[119335, 13244]"
451383,"[119335, 13244]"
451363,"[119335, 13244]"
451338,"[1774, 1403]"
451282,"[2469, 105200, 37152, 107334]"
451221,"[79913, 1555]"
451170,"[119675, 119726]"
451128,"[60691, 19381]"
451082,"[19390, 119609]"
451079,"[19390, 119609]"
450892,"[105236, 119514]"
450823,"[79874, 62515]"
450802,"[119739, 63594]"
450750,"[23425, 15875]"
450745,"[108764, 53792, 109792, 107489]"
450725,"[3511, 110241]"
450632,"[116786, 119632]"
450511,"[109110, 109132]"
450476,"[76942, 23991, 50876]"
450330,"[120442, 73188]"
450327,"[13638, 630]"
450279,"[119547, 119545, 119544, 119543, 119542, 119541]"
450143,"[13133, 91661]"
449967,"[119488, 111029, 60486, 119485, 60499]"
449959,"[14384, 119334]"
449856,"[54145, 113248]"
449695,"[72014, 87555]"
449667,"[119225, 71649]"
449579,"[60324, 5888]"
449486,"[116440, 116434]"
449478,"[16128, 79949]"
449464,"[117610, 123487, 123249, 116580, 119369, 19417]"
449352,"[113970, 119336]"
449301,"[72179, 115013, 111271]"
449281,"[131030, 108311]"
449251,"[88811, 89121]"
449201,"[119293, 119294, 18198, 57476]"
449197,"[119293, 18198, 119294, 57476]"
449194,"[119294, 18198, 119293, 57476]"
449141,"[119609, 19390]"
448977,"[87883, 87893, 119216]"
448765,"[10795, 17080]"
448640,"[9724, 3235, 9643]"
448272,"[71699, 56061]"
448113,"[119038, 113110]"
448032,"[50839, 12412]"
447969,"[50757, 12059]"
447875,"[118306, 33359]"
447645,"[120194, 51897]"
447486,"[18113, 8406, 18895, 16142, 16394]"
447456,"[125987, 49534]"
447327,"[12293, 83807]"
447315,"[80577, 18302]"
447309,"[118680, 19690]"
447194,"[71944, 49999]"
446967,"[118745, 117789]"
446963,"[118875, 109276, 78061]"
446856,"[23267, 25184, 23267]"
446819,"[48034, 21388, 56314]"
446817,"[48034, 21388, 56314]"
446708,"[73244, 16142]"
446670,"[118683, 118461]"
446421,"[10533, 55145]"
446304,"[118680, 19690]"
446154,"[112796, 61983]"
446147,"[67427, 117621]"
446114,"[84596, 107679]"
446087,"[121089, 62111]"
446054,"[71650, 16737]"
446044,"[91747, 116615]"
446037,"[91747, 116615]"
445987,"[111146, 118519]"
445936,"[118315, 118314, 115988]"
445926,"[127818, 81629, 114508, 129969, 87805, 127833, 116558]"
445861,"[116615, 91747]"
445633,"[22949, 37812, 63394]"
445613,"[116618, 118379]"
445593,"[116614, 116623]"
445588,"[267, 1036]"
445481,"[118517, 117043]"
445451,"[12631, 48663, 9068]"
445436,"[82479, 19911]"
445285,"[118378, 118371]"
445259,"[104818, 105519]"
445232,"[123291, 112652]"
445211,"[103406, 118355]"
445193,"[118314, 118315, 115988]"
445183,"[118315, 118314, 115988]"
445162,"[118347, 118345]"
445090,"[118314, 118315, 115988]"
445083,"[118314, 118315, 115988]"
445080,"[118314, 118315, 115988]"
445051,"[20773, 32996, 32997, 20131]"
445031,"[59509, 31693]"
444988,"[62265, 8790]"
444914,"[118250, 85306]"
444851,"[85306, 118250]"
444800,"[118942, 117969]"
444788,"[91747, 116615]"
444762,"[91747, 116615]"
444699,"[118055, 112360]"
444565,"[118199, 118129]"
444535,"[116031, 53611]"
444469,"[118179, 20445]"
444456,"[50471, 50257, 50472]"
444436,"[119858, 64716]"
444420,"[65175, 22343]"
444234,"[16924, 7968]"
444231,"[16924, 7968]"
444199,"[21066, 3408]"
444173,"[3944, 62086]"
444117,"[86217, 108196, 79657]"
444113,"[104473, 89167]"
444079,"[9515, 8066]"
443976,"[117079, 32599]"
443915,"[9046, 118045]"
443788,"[50477, 84581, 15583]"
443658,"[118065, 118054, 112129]"
443428,"[117922, 117854]"
443380,"[144177, 114845, 106561, 121448, 115670, 83431]"
443319,"[2484, 4355]"
443297,"[115215, 57920, 60163, 50346, 111124, 49713]"
443161,"[25969, 117621, 115876]"
443133,"[117817, 17444]"
443077,"[78061, 109276, 117803]"
442990,"[75124, 6915]"
442924,"[28904, 63615, 29514]"
442822,"[117766, 15, 208, 17]"
442464,"[117654, 28514]"
442408,"[33182, 9179]"
442307,"[117634, 117633, 32917]"
442181,"[75124, 6915]"
442085,"[116613, 117603]"
442011,"[110235, 88985]"
441962,"[10533, 55145]"
441582,"[117459, 117461, 117460, 115039]"
441559,"[117454, 111310]"
441510,"[3944, 53108]"
441494,"[24118, 449, 4620]"
441479,"[72095, 111042]"
441367,"[102977, 117392]"
441240,"[115692, 60510, 111269]"
441231,"[117372, 117379]"
441069,"[117365, 13666]"
441066,"[118056, 117135, 22973]"
440950,"[113682, 54637]"
440705,"[16495, 34864]"
440588,"[23267, 25184, 23267]"
440537,"[117194, 117193]"
440530,"[117194, 117193]"
440500,"[116623, 116614]"
440467,"[117180, 90713]"
440435,[79893]
440418,"[117171, 117170, 79893]"
440180,"[7890, 449]"
440159,"[48397, 116792, 48510]"
440132,"[116946, 72462]"
440112,"[114295, 112249]"
440036,"[62265, 8790]"
439953,"[117056, 14236, 15430, 11240]"
439949,"[117055, 20597, 14236, 15430, 11240]"
439765,"[115511, 115233, 115227, 115229, 115114]"
439590,"[116955, 48397]"
439555,"[116946, 71705]"
439532,"[108024, 75134]"
439386,"[91747, 116615]"
439319,"[49857, 66924]"
439305,"[109110, 109132]"
439304,"[109110, 109132]"
439289,"[109110, 109132]"
439272,"[116898, 108294]"
439176,"[20113, 19176]"
439092,"[116812, 22879]"
439027,"[91747, 116615]"
438900,"[116777, 73362, 52538]"
438886,"[116787, 1543, 114295, 112647, 112249]"
438764,"[117765, 117755, 116757, 116756, 116755, 28130]"
438633,"[11994, 48485]"
438621,"[22040, 71757]"
438619,"[118250, 85306]"
438381,"[107989, 116645]"
438326,"[17346, 13578]"
438279,"[117482, 62790]"
438278,"[123925, 62790]"
438250,"[117399, 62790]"
438186,"[91747, 116615]"
438185,"[91747, 116615]"
438125,"[73285, 58463]"
438108,"[8790, 79631, 62265]"
437974,"[83894, 84521]"
437859,"[7635, 53482]"
437810,"[81861, 81534]"
437767,"[81802, 82118, 8398, 7316, 80301, 22596]"
437687,"[21351, 87549]"
437685,"[26111, 116782, 55516, 68529, 106581, 48530, 107001, 106579, 22238]"
437637,"[116482, 79927]"
437611,"[116126, 116471]"
437579,"[104396, 79051]"
437568,"[26111, 116782, 55516, 68529, 106581, 48530, 107001, 106579, 22238]"
437564,"[26111, 116782, 106581, 68529, 55516, 48530, 107001, 106579, 22238]"
437521,"[116458, 111247, 115906, 111097, 111088, 48853]"
437470,"[116452, 116453]"
437468,"[116452, 116453]"
437462,"[112587, 112588, 53002]"
437418,"[58543, 116446, 13455, 116522, 35547]"
437385,"[59382, 56042]"
437374,"[116444, 116443, 116440, 116434]"
437366,"[63720, 7588]"
437267,"[23649, 23647]"
436976,"[103990, 116324, 116322]"
436973,"[117271, 116324, 116322, 103990, 90899, 116323]"
436968,"[9796, 15866]"
436792,"[92001, 60244]"
436776,"[117372, 113970]"
436748,"[74167, 28943]"
436679,"[104598, 72532]"
436670,"[141876, 118787, 69676]"
436651,"[55832, 31784]"
436357,"[35547, 22713]"
436252,"[116150, 114111]"
436178,"[116142, 38619, 49869]"
436168,"[116142, 49869, 38619]"
436158,"[80484, 63188]"
436102,"[73253, 71580, 81648, 38843, 38845, 50934, 38843]"
436101,"[50934, 38843]"
435942,"[116134, 83644]"
435932,"[3274, 1555]"
435815,"[21351, 87549]"
435632,"[116031, 53611]"
435601,"[116008, 8166]"
435584,"[11064, 13496]"
435571,"[115235, 90767]"
435480,"[115986, 106462]"
435375,"[123151, 112949]"
435278,"[52795, 2175]"
434984,"[11770, 3630]"
434967,"[124424, 9774, 9650]"
434853,"[2484, 4355]"
434652,"[125190, 86565]"
434573,"[68214, 9179, 33182]"
434558,"[115739, 33698]"
434530,"[115739, 33698]"
434526,"[24006, 115735]"
434518,"[115880, 115732]"
434507,"[115734, 115733, 115731]"
434498,"[117628, 116636, 106889]"
434223,"[18768, 23317]"
434220,"[115682, 115689]"
434211,"[115689, 115682]"
434079,"[77874, 65903]"
434007,"[61343, 70314]"
433817,"[12761, 63101, 31821]"
433736,"[115566, 27025]"
433667,"[120582, 14262, 62435]"
433663,"[11064, 13496]"
433631,"[60404, 16536, 16471]"
433607,"[90767, 115235]"
433606,"[111274, 2980]"
433500,"[115497, 111044, 111153]"
433470,"[115692, 60510, 111269]"
433426,"[115233, 115229, 115227, 115511, 115114]"
433422,"[90767, 115235]"
433410,"[90767, 115235]"
433390,"[115511, 115114]"
433275,"[115511, 115233, 115229, 115227, 115114]"
433265,"[4322, 8801]"
433139,"[63184, 115428, 62732, 63180]"
433066,"[112249, 115410]"
433015,"[115521, 115399]"
432964,"[90177, 80010]"
432949,"[28943, 52995]"
432711,"[84256, 115333]"
432681,"[20083, 13854]"
432648,"[15866, 9796]"
432425,"[86521, 105756]"
432420,"[57410, 8428]"
432308,"[90767, 115235]"
432283,"[115232, 71705]"
432250,"[88000, 105494]"
432182,"[117253, 102866]"
432115,"[115511, 115233, 115229, 115227, 115114]"
432101,"[115511, 115233, 115229, 115227, 115114]"
432100,"[115511, 115233, 115229, 115227, 115114]"
432011,"[22575, 22500]"
431887,"[115149, 104579]"
431830,"[22689, 50476]"
431679,"[115511, 115233, 115229, 115227, 115114]"
431677,"[115511, 115233, 115229, 115227, 115114]"
431676,"[115511, 115233, 115229, 115227, 115114]"
431675,"[115511, 115233, 115229, 115227, 115114]"
431655,"[115511, 115233, 115229, 115227, 115114]"
