id,collaborators
95278,[20305]
95247,[20585]
95219,[1836]
95131,"[9475, 9478]"
95069,"[20239, 20240]"
94908,[20207]
94904,[15778]
94708,[20178]
94675,[29404]
94642,[20167]
94543,[8782]
94535,[2484]
94524,[20150]
94489,"[15067, 15066]"
94464,[9346]
94413,"[2154, 952, 289, 21519, 21567, 21600, 21651, 22065, 22324, 22862, 22822, 33623, 33624, 23380, 33625, 33626, 33627, 12129]"
94400,[12609]
94352,"[19176, 84942, 91749]"
94310,[20422]
94022,[7316]
93914,[25280]
93760,[18302]
93700,"[12460, 12465]"
93634,[18460]
93612,"[4840, 2746]"
93439,[20404]
93349,[7437]
93242,"[4840, 18810, 2746]"
93052,"[2484, 4544, 3037]"
93048,[2484]
92890,[19779]
92842,[17248]
92839,[19561]
92838,[14620]
92806,[67046]
92792,[19561]
92550,[11613]
92490,[18949]
92402,[9781]
92396,[18545]
92382,[19509]
92282,[19706]
92256,[18941]
92219,"[3076, 3090, 2799, 9775]"
92162,[19359]
92160,[19359]
92156,[19359]
92155,[19359]
91952,"[19579, 19414]"
91766,[121999]
91730,"[4833, 5841, 3630]"
91721,"[17412, 14373, 18631, 11374, 17431, 16772, 8649, 17313, 17820, 18200, 19335]"
91711,"[21369, 15430, 14236, 20597, 22155]"
91710,"[15430, 21365, 14236, 20597, 21747, 22155]"
91611,"[7536, 5460]"
91566,[104664]
91541,[20322]
91520,[16118]
91429,[121999]
91408,[7644]
91327,[10466]
91282,[19695]
91258,"[16658, 16660, 16663, 16665]"
91256,"[16660, 16665, 16658, 16663]"
91255,"[16660, 16665, 16663, 16658]"
91062,"[19807, 19808]"
90947,[121999]
90941,[121999]
90865,[13641]
90749,"[19330, 19391]"
90744,[19270]
90691,"[11546, 19319]"
90598,[19291]
90567,[121999]
90315,[12782]
90273,[3005]
90039,[17]
89766,"[18810, 9039, 715]"
89725,[5831]
89678,[4643]
89664,[540]
89563,[19359]
89464,[19494]
89367,[10466]
89215,[18898]
89153,"[14970, 14971]"
89149,[18545]
88981,"[18850, 18851]"
88920,[18545]
88645,[18808]
88588,[449]
88557,[17769]
88554,[17769]
88338,[11236]
88323,[13644]
88308,"[16785, 18330, 4963, 13135, 13225, 14162, 2424]"
88300,[12030]
88249,"[3037, 2484]"
88248,[6066]
88247,[1552]
88186,"[7480, 5460, 16924]"
88098,[13116]
88072,[17921]
88062,[12769]
87971,[4184]
87903,"[33451, 3235, 18603, 18794]"
87902,"[3235, 18603, 18794]"
87895,[15]
87789,[18650]
87764,[18643]
87670,"[2154, 952, 289]"
87606,[18460]
87528,[19406]
87526,[18794]
87520,"[18602, 11160, 13884]"
87519,[1552]
87471,[11465]
87415,[16760]
87314,"[17431, 12971, 17412, 17820, 16772, 14373, 18200, 8649, 18631, 17313]"
87270,[18799]
87228,[18545]
87215,"[2484, 3037]"
87184,[18545]
87144,[13519]
87142,[18799]
87127,[18497]
87125,[8551]
87100,[18541]
87099,"[18541, 38765]"
86926,[13317]
86881,[18545]
86710,[12782]
86625,[18545]
86593,[13611]
86581,[12782]
86533,"[18429, 18593]"
86424,"[17809, 13482, 6165]"
86418,[11881]
86399,[17447]
86248,"[14028, 2484, 6200]"
86215,[17921]
86161,"[18783, 18358, 18772, 18361, 18803]"
86132,"[15174, 15485, 18915]"
86118,"[18361, 18772, 18783, 18358, 18803]"
86117,"[18783, 18358, 18772, 18361, 18803]"
86116,"[18783, 18358, 18772, 18361, 18803]"
86115,"[18361, 18358, 18783, 18772, 18803]"
86113,"[18361, 18783, 18358, 18772, 18803]"
86106,"[9823, 16543]"
85889,[7454]
85765,[4322]
85755,[18545]
85730,[18306]
85698,[18495]
85628,[18545]
85595,[18545]
85586,[14597]
85583,[18545]
85579,[18545]
85578,[18545]
85577,[18545]
85576,[18545]
85575,[18545]
85573,[18545]
85572,[18545]
85571,[18545]
85569,[18545]
85541,[11822]
85380,[18545]
85379,[18545]
85254,"[43, 15]"
85241,[16426]
85240,[16426]
85239,[16426]
85237,[16426]
85236,[16426]
85223,[16760]
85215,[18545]
85212,[18545]
85067,"[18080, 18079, 18082, 18081, 18332]"
85046,[18074]
85040,"[18171, 17024, 16662, 16665, 18169]"
85039,"[18169, 18171, 16665, 16662, 17024, 3262]"
85038,"[17024, 16660, 16662, 18169, 16665, 3262]"
85037,"[18171, 18169, 16662, 16665, 17024, 3262]"
85036,"[18169, 18171, 16665, 16662, 17024]"
85035,"[18171, 16662, 16665, 17024, 18169, 3262]"
85033,"[18169, 18171, 16665, 16662, 17024, 3262]"
85026,[17817]
84970,[8808]
84968,"[18169, 17024, 18171, 16662, 16665]"
84964,"[17024, 18169, 18171, 16662, 16665]"
84897,[4095]
84797,[11823]
84666,[13522]
84650,[132460]
84640,"[22286, 22672, 22416, 21556, 22910]"
84637,[144042]
84615,"[1317, 2677, 17942]"
84544,[12294]
84542,"[6639, 12294, 16412]"
84539,"[6639, 12294, 16412]"
84538,"[16412, 12294]"
84499,[17573]
84456,[4840]
84419,"[18243, 18799]"
84391,[18545]
84377,"[17963, 16062]"
84376,"[16062, 17963]"
84375,"[17963, 16062]"
84374,"[17963, 16062]"
84373,"[17965, 17963]"
84342,"[812, 4840]"
84278,[157135]
84264,[17897]
84078,[1552]
84072,[16629]
84042,"[16607, 267, 14407]"
84012,"[15430, 17855, 14236]"
83981,"[1555, 50784, 17426, 24683, 50154]"
83949,[16046]
83855,[17819]
83854,[20884]
83761,[52313]
83727,[17817]
83705,[30]
83658,"[18945, 11601, 11546, 11124]"
83647,[19463]
83549,[7480]
83526,[7480]
83506,[7480]
83505,[7480]
83501,[11822]
83476,[9862]
83304,[9265]
83266,"[12475, 17775, 17776]"
83182,[17346]
83105,[6038]
82883,"[7480, 5460, 16924]"
82853,[17907]
82830,"[11546, 11601, 18945, 11124]"
82804,[38315]
82799,"[9008, 3630, 13519]"
82716,[17643]
82651,[16629]
82637,[17907]
82495,[10478]
82472,[11632]
82427,[6930]
82378,"[17542, 17543, 17544, 17545, 17546, 17539, 17547, 17548, 17549, 17550, 17551, 17552, 17553, 17554, 17555, 17556, 17557, 15444, 17560, 17562]"
82323,[8066]
82192,[20146]
82178,[17402]
82161,"[17494, 17495]"
82140,"[13567, 13960]"
82130,[7901]
81982,[38129]
81940,"[3856, 2471]"
81915,[9057]
81900,[17425]
81899,[17907]
81897,[17907]
81866,"[17420, 5440]"
81851,[14218]
81743,"[7480, 5460, 16924, 12718]"
81584,[11124]
81466,[16956]
81370,[11945]
81369,"[17313, 12971, 17412, 17431, 17820, 8649]"
81367,[18824]
81341,"[5572, 2954]"
81338,"[2954, 5572]"
81297,[1141]
81261,[2831]
81160,[17307]
81135,"[17492, 14236, 15430, 17622]"
81120,[12798]
81117,"[11857, 11868, 12234]"
81099,[17246]
81097,[155288]
81096,"[155288, 11649]"
81052,[602]
81003,"[13567, 13960]"
80945,[16426]
80765,[16924]
80763,[17137]
80715,[15959]
80639,[22763]
80601,[17139]
80589,"[16924, 5460, 7480]"
80509,"[17130, 17143]"
80223,"[12715, 14560, 14562, 17073]"
80124,[20176]
80038,[3235]
79993,[11866]
79961,[17011]
79957,[9653]
79943,[7546]
79835,[17907]
79778,"[11857, 11868, 12234]"
79770,"[5333, 6187]"
79707,"[73140, 83, 15, 17, 235]"
79571,[12715]
79542,[16924]
79419,[17196]
79412,[13978]
79375,"[17024, 3262]"
79355,"[11866, 11868, 12234]"
79352,"[11857, 11868, 12234]"
79351,"[11857, 12234, 11866]"
79348,[16903]
79327,[56638]
79236,[4355]
79212,[11770]
79147,[7546]
79146,"[11866, 11868, 11857, 17577]"
79124,[7546]
79120,[7546]
79119,[7546]
79118,[7546]
79117,[7546]
79116,[7546]
79112,[7546]
79110,[7546]
79109,[7546]
79098,[7546]
79094,[7546]
79092,[7546]
79091,[7546]
79089,[7546]
79088,[7546]
79087,[7546]
79086,[7546]
79085,[7546]
79084,[7546]
79083,[7546]
79082,[7546]
79077,[7546]
79075,[7546]
79018,[7546]
79007,[7956]
78979,[6982]
78967,"[10902, 16802, 3139]"
78948,[9862]
78945,[7546]
78944,[7546]
78943,[7546]
78921,"[16832, 15430, 14236]"
78890,[7546]
78889,[7546]
78863,[10906]
78860,"[5460, 7480]"
78838,[7546]
78712,[7956]
78706,[16787]
78667,[16777]
78649,"[16770, 16769]"
78603,[7372]
78535,[16629]
78514,"[5460, 7480, 16924, 12718]"
78472,[16739]
78470,"[7480, 7536]"
78462,"[5460, 7536, 7480]"
78456,[7546]
78455,[7546]
78451,[7546]
78445,[7546]
78444,[7546]
78440,[7546]
78437,[7546]
78429,[7546]
78427,[7546]
78411,[1141]
78397,"[5460, 7480, 7536, 11317, 12222]"
78354,"[5460, 12222]"
78338,[7546]
78336,[7546]
78317,[16698]
78263,[16596]
78246,[7546]
78241,[7546]
78226,[7546]
78217,[7546]
78198,[7546]
78194,[7546]
78160,[7546]
78151,[7546]
78150,[7546]
78135,[7546]
78133,[7546]
78129,[7546]
78122,[7546]
78118,[7546]
78117,[7546]
78116,[7546]
78110,[7546]
78109,[7546]
78103,[7546]
78096,[7546]
78094,[7546]
78089,[7546]
78086,[7546]
78085,[7546]
78083,[7546]
78075,[7546]
78071,[7546]
78070,[7546]
78068,[7546]
77998,"[16654, 9862]"
77972,"[12234, 11866, 11868]"
77900,[16629]
77883,"[2471, 3404]"
77768,[18991]
77702,[9862]
77701,[7546]
77696,[9862]
77643,[7546]
77633,[4571]
77585,[7546]
77583,[7546]
77557,[7546]
77447,"[2484, 3037]"
77426,[7546]
77424,[7546]
77402,[7546]
77367,[7546]
77365,[7546]
77361,[7546]
77344,[16488]
77323,[7546]
77307,[7546]
77281,[7546]
77275,[7546]
77274,[7546]
77273,[7546]
77272,[7546]
77271,[7546]
77270,[7546]
77269,[7546]
77266,[7546]
77264,[2167]
77253,"[6639, 12294, 16412]"
77179,[7480]
77177,[19344]
77143,[13776]
77094,[13978]
77002,[12857]
76995,[8026]
76937,"[4355, 14028, 3037, 4544, 16729, 17364, 17365]"
76901,"[14025, 16424, 16425, 16429, 16402, 18784, 20177]"
76899,"[16426, 16415, 14025, 16429, 18784, 20177]"
76898,"[16427, 16422, 14025, 16428, 16429, 18784, 20177]"
76897,"[16413, 14025, 16402, 16429, 16681, 18784, 20177]"
76896,"[16430, 14025, 16429, 16681, 18784, 20177]"
76869,"[16414, 9039]"
76722,[15658]
76688,[289]
76424,"[16335, 16337]"
76417,"[16335, 16337]"
76346,"[16335, 16337]"
76309,[18921]
76288,"[15430, 16715, 14236]"
76271,[15873]
76213,"[25499, 18098, 25496]"
76068,"[16267, 15430, 14236, 16715]"
76042,"[16265, 16276]"
75936,"[14562, 16241]"
75910,"[17, 14111, 23240, 23255, 23057]"
75905,[9039]
75810,"[8565, 11823, 7901]"
75766,[8191]
75757,[16202]
75688,"[16230, 17492, 15430, 14236]"
75658,[16186]
75639,[3913]
75511,"[2424, 9008]"
75500,"[9039, 2746]"
75472,"[59467, 15692, 15693]"
75403,[2496]
75399,"[7536, 7480]"
75392,"[7536, 11317, 7480, 12222]"
75350,"[16046, 16185]"
75200,[15814]
75084,[9039]
75055,[6868]
75053,[10693]
75024,[16625]
75005,"[15960, 15994]"
74982,[14081]
74813,[6066]
74606,"[15960, 15994]"
74456,[13147]
74448,[10224]
74396,[15733]
74379,[61819]
74356,[15881]
74289,[9351]
74259,"[15841, 15842, 15843, 15844, 15845, 15846, 15847, 15848, 15849, 15850, 15851, 15853, 15854, 15855, 15800]"
74254,"[15829, 15830, 15832, 15833, 15834, 15831, 15835, 15836, 15837, 15838, 15839, 15856, 15857, 15860]"
74247,[11770]
74185,[10246]
74110,[12149]
74076,[15908]
74064,[57]
74052,[21376]
74020,"[7480, 7536, 9988, 7859, 11822, 12222, 4148, 11317]"
73980,[16235]
73979,[48589]
73957,"[9039, 4840]"
73896,[13147]
73895,[13147]
73893,[13147]
73892,[13147]
73891,[13147]
73890,[13147]
73888,[13147]
73813,[4833]
73804,[15723]
73712,"[289, 2167]"
73703,[14146]
73693,[14146]
73672,[14146]
73626,"[14196, 14179, 14194]"
73623,[14146]
73588,"[59467, 15693, 15692]"
73585,"[16270, 16271, 16268, 16272, 16273, 16269]"
73539,"[15690, 10622]"
73459,[14146]
73414,[15715]
73382,[7947]
73378,[15569]
73351,"[15707, 21521]"
73307,"[4094, 1657]"
73261,[2484]
73252,[8191]
73237,[15603]
73206,[14146]
73132,[14146]
73094,[10850]
73079,"[15584, 15595, 15601]"
73028,[14146]
72949,"[4355, 2484]"
72902,[14235]
72894,[15540]
72738,[15503]
72735,"[486, 15553]"
72651,[14163]
72644,"[14154, 14164]"
72629,[14146]
72620,"[2484, 14028, 4905, 6142]"
72607,"[7480, 7536]"
72471,[12862]
72470,[12508]
72468,[14081]
72459,[10664]
72421,"[9008, 5841]"
72405,[2067]
72395,[14265]
72391,[83]
72360,[15733]
72252,[15606]
72180,[14278]
72131,"[8565, 11823, 7901]"
72034,[8981]
71945,[449]
71827,"[13860, 495, 14155, 15230, 14163, 11304]"
71776,"[7536, 7480]"
71704,[20285]
71637,[3657]
71622,"[10850, 15164]"
71595,[4094]
71591,"[14633, 10611, 13489]"
71573,[8397]
71525,[9580]
71479,[15032]
71460,[14970]
71436,[12013]
71418,[7536]
71406,[9008]
71364,[14970]
71363,"[2484, 14028, 4544]"
71360,"[2484, 4355, 14969]"
71281,"[15099, 15430, 14236]"
71280,"[15430, 14236]"
71169,[9039]
71128,[60938]
70987,[17502]
70956,"[15028, 15031, 6539]"
70940,"[15028, 6539, 15031]"
70939,"[15028, 6539, 15031]"
70938,"[6539, 15028, 15031]"
70919,[13445]
70870,[23649]
70801,"[7536, 7480, 9988, 4148, 12222]"
70772,"[14972, 14339]"
70761,[14989]
70731,[4620]
70688,"[14970, 14971, 3037]"
70681,"[4355, 3037]"
70677,"[2484, 4544]"
70564,[10466]
70423,[14450]
70421,[13419]
70342,"[14858, 6719]"
70175,[13225]
70166,"[13859, 14127, 15410]"
69910,[11489]
69891,"[62693, 14189, 14223, 12234, 11866]"
69878,"[10611, 14247]"
69740,[14598]
69714,[2929]
69698,[13110]
69605,[10611]
69587,[4620]
69503,[43]
69463,"[16241, 14560, 14562]"
69426,"[12460, 13611]"
69348,"[9008, 5841]"
69343,"[15098, 15430, 14236]"
69189,[12929]
69185,"[2484, 14028]"
69174,[14497]
69139,[10206]
69018,[14459]
68923,[15]
68917,"[14451, 14452]"
68914,"[12577, 13116, 13215]"
68913,"[13215, 12577, 13116]"
68912,"[13215, 12577, 13116]"
68827,"[66, 134]"
68750,"[14028, 2484]"
68744,[2746]
68697,[14478]
68545,"[13582, 13575]"
68534,[2746]
68532,[2746]
68448,[13358]
68431,"[14028, 2484, 4905, 6142]"
68387,[11962]
68382,[11823]
68373,[12059]
68363,"[14163, 11304, 13859, 4963, 13860, 14162]"
68321,[13776]
68315,[13781]
68248,[14361]
68242,[14224]
68192,"[13116, 14343]"
68145,"[18497, 13998]"
68092,[46]
68086,[12098]
68038,[13380]
68000,"[14319, 14320]"
67974,"[14028, 4355, 4544]"
67956,"[2336, 14219, 1657]"
67929,[30]
67922,[14154]
67838,[2424]
67830,[19305]
67746,"[4355, 2484]"
67731,[7186]
67694,[8100]
67668,"[14028, 2484, 4544]"
67614,[4322]
67541,"[14261, 14260]"
67519,[1555]
67478,[11850]
67385,"[8565, 10850, 11823, 2154, 14364]"
67380,"[5460, 7536, 12222, 7480]"
67377,"[7536, 12222, 7480]"
67363,[14267]
67345,"[14232, 14142, 8456]"
67317,"[14166, 14162, 13996, 4963, 14138, 10487, 13859, 14156, 11304]"
67293,[316]
67281,"[14142, 14232, 8456]"
67280,"[14142, 14232, 8456]"
67265,[7480]
67247,"[1657, 2336, 14219]"
67188,[449]
67138,[14478]
67109,"[12234, 11866, 14189, 14223, 11868]"
67107,[13152]
67102,"[4833, 11823, 8565, 10850, 14364, 11294]"
67076,"[14028, 2484, 3037]"
67072,[14177]
67028,[10850]
66996,[4094]
66904,[18208]
66889,"[14161, 14144]"
66789,[134]
66715,"[4520, 12714, 14111]"
66706,[14092]
66405,[13884]
66263,[14037]
66189,"[12805, 12585]"
66181,"[289, 2154, 316, 7421]"
66147,[12702]
66052,[13887]
66040,[14046]
65997,"[10611, 13489, 10246]"
65957,[13991]
65875,[11064]
65815,[13880]
65716,[10246]
65697,[12618]
65577,[10929]
65554,"[13567, 13938]"
65417,[14034]
65365,[9475]
65364,"[13913, 13910, 14412]"
65362,[7240]
65266,"[6775, 6823]"
65161,[12959]
65101,[289]
65062,[7709]
65030,[9039]
64999,"[10487, 13859, 13860, 13996, 3127, 495, 6302]"
64985,[13848]
64914,[7480]
64863,[9680]
64860,[13841]
64749,[10846]
64709,[10644]
64650,"[9040, 2746, 4840]"
64649,"[9040, 2746, 4840]"
64648,"[9040, 4840, 2746]"
64647,"[4840, 2746]"
64646,"[4840, 2746]"
64645,"[2746, 4840, 9040]"
64644,"[4840, 9040, 2746]"
64623,[12702]
64533,[13798]
64493,[13785]
64491,"[13785, 7888]"
64489,"[13785, 7888]"
64477,"[12460, 13116]"
64458,"[3037, 4355]"
64440,"[3030, 50850, 21378, 107524, 7867, 712, 15554, 29790]"
64428,"[13785, 7888]"
64389,[11632]
64279,[916]
64108,[11611]
64030,[6655]
63991,"[13727, 13728]"
63943,"[14660, 12508, 11294]"
63935,[11649]
63923,[13639]
63875,"[19581, 19582]"
63851,"[82, 14, 15, 328, 1657, 335, 7038, 13759]"
63826,[13674]
63803,"[13668, 21063, 21064, 13669, 17248, 36536, 36537, 36538]"
63738,"[7480, 5460]"
63724,"[7480, 5460]"
63722,[2860]
63699,[13785]
63681,[7661]
63680,[13639]
63659,"[8801, 4322]"
63656,[7661]
63529,[8191]
63447,"[14219, 1657, 2336]"
63442,[8991]
63386,[9050]
63343,"[2484, 4544]"
63313,"[13587, 13588, 13590]"
63283,[11189]
63252,[13595]
63230,[15569]
63229,"[11642, 11470]"
63187,[410]
63174,[1371]
63173,[5831]
63133,[596]
63085,[19299]
63081,"[16635, 16633, 16634, 14125]"
63075,"[7661, 10847]"
63074,"[2154, 952, 289]"
63039,[12768]
63027,"[1774, 13123]"
63023,[12460]
62846,[11601]
62798,[812]
62747,[6451]
62616,[17]
62525,"[8267, 13506, 2458, 13784]"
62500,[36136]
62486,[8396]
62319,[46]
62298,"[952, 2154]"
62296,[13213]
62236,"[3005, 2496]"
62212,[10533]
62192,[16760]
62166,[596]
62165,"[13043, 596]"
62112,"[16044, 15765]"
62111,[13213]
62078,[14275]
62016,"[60938, 14113]"
61925,[9694]
61819,[12187]
61795,"[952, 2067, 7437, 1952]"
61726,[7901]
61707,[13356]
61696,[13338]
61691,"[13338, 10850]"
61679,[13353]
61678,[13353]
61640,[13353]
61614,[19305]
61454,[4833]
61451,"[2424, 5831, 9068]"
61383,[17]
61350,[13310]
61320,[13303]
61274,[8683]
61245,[2746]
61222,"[12725, 12345, 12012]"
61213,[19305]
61112,[12714]
61089,[13259]
61073,[11949]
61039,[8066]
60912,[12857]
60890,[5526]
60887,[17]
60860,[13460]
60782,[10857]
60734,[12717]
60591,[13085]
60585,[13157]
60574,[13156]
60573,[13157]
60543,"[11857, 11997]"
60477,[17]
60421,[11544]
60395,"[13134, 13107]"
60377,[10611]
60376,[11636]
60290,[13358]
60274,[11823]
60243,"[13134, 13107]"
60192,"[13134, 13107, 14608]"
60189,"[13134, 13107, 14608]"
60033,"[11610, 11599, 11550, 11611, 11551, 11636, 11578, 11580, 11541, 11613, 11545, 11544, 12048, 12061, 12032]"
60031,"[11610, 11599, 11611, 11551, 11636, 11578, 11601, 11550, 11541, 11613, 11545, 11544, 12048, 12061, 12032]"
60025,"[11610, 11599, 11611, 11551, 11636, 11601, 11550, 11541, 11613, 11813, 11545, 11544, 12032, 12048, 12061]"
59940,[13067]
59938,[449]
59907,"[1773, 6416]"
59892,[9697]
59834,[4833]
59833,"[4833, 24118]"
59728,"[17, 2430]"
59659,[4615]
59630,[90806]
59628,"[11374, 8066, 5831, 10850, 6995]"
59346,[10925]
59343,"[153269, 90806]"
59297,[2162]
59187,[3170]
59163,[12338]
59159,[2842]
59154,[6451]
59137,"[55128, 12940]"
59009,[4833]
59007,"[4355, 2484]"
58881,"[14364, 2842, 9580]"
58867,"[10850, 4833]"
58806,[12862]
58769,[4833]
58683,[12937]
58521,"[7536, 7480, 5460]"
58501,[4840]
58489,[12012]
58368,[12381]
58351,[9680]
58319,[11124]
58304,"[17, 2430]"
58285,"[2430, 17]"
58275,"[2430, 17]"
58274,"[2430, 17]"
58273,"[2430, 17]"
58272,[2430]
58271,"[2430, 17]"
58269,"[2430, 17]"
58264,"[2430, 17]"
58263,"[2430, 17]"
58260,"[17, 2430]"
58258,"[17, 2430]"
58066,"[4355, 2484]"
58048,[9182]
57996,[19305]
57973,"[4355, 2484]"
57924,[11299]
57797,[12646]
57774,"[4355, 2484]"
57659,"[1436, 5403]"
57621,[12632]
57571,[17735]
57554,"[1436, 5403]"
57553,[5403]
57545,[11651]
57461,[608]
57408,"[16634, 16633, 16635, 16705]"
57278,[12907]
57116,[13070]
57106,[4322]
56978,[12490]
56969,[11577]
56930,[12012]
56877,[20285]
56783,"[12109, 8370]"
56665,[2846]
56508,[12012]
56506,[12012]
56504,[12012]
56495,[7038]
56459,"[9748, 12357, 12358]"
56378,[19305]
56286,[1774]
56285,[1774]
56247,"[4833, 4840]"
56231,[6549]
56144,"[7536, 7480, 11822]"
56126,[10611]
56067,"[12266, 3091]"
56038,[11813]
56018,[8267]
55946,[9158]
55787,[9158]
55778,[9158]
55769,[8801]
55754,"[7536, 7480]"
55744,"[2228, 2868, 4600]"
55700,[10133]
55599,[11263]
55469,[13175]
55455,[12144]
55438,[12154]
55411,"[578, 488, 157]"
55361,[6965]
55360,[6965]
55322,[12140]
55279,[11263]
55237,[26117]
55198,[11253]
55123,[11612]
55111,"[2357, 12103]"
55057,[19305]
55018,[6451]
54952,"[7363, 12079]"
54829,[23556]
54796,[3630]
54777,[12037]
54458,[11973]
54352,[10693]
54347,[8595]
54282,[17707]
54157,[9596]
54089,[9083]
54030,[16221]
54028,"[11177, 6965]"
54008,"[12003, 11997]"
53970,[11997]
53965,"[12003, 11997]"
53964,"[12003, 11997]"
53956,"[11997, 12003]"
53939,"[11997, 12003]"
53933,"[11997, 12003]"
53889,"[12003, 11997]"
53827,"[9781, 9331]"
53820,[4833]
53811,[4833]
53693,"[11648, 2067]"
53486,[11770]
53319,"[16133, 10597]"
53287,"[5460, 7480, 7536]"
53286,[7536]
53285,[7536]
53265,[4833]
53242,[8743]
53145,"[3404, 13024]"
53115,[12987]
53103,"[906, 2154, 11648, 316, 289]"
53080,[4355]
53075,"[11095, 11675]"
53043,"[2154, 906, 289, 316, 11648, 2067]"
53011,"[10594, 10594, 10594]"
52921,[11638]
52877,[952]
52872,[1678]
52841,[7531]
52816,"[7480, 5460, 5460]"
52802,[7480]
52801,"[7536, 7480]"
52800,[7480]
52799,"[5460, 7480, 7536]"
52798,"[5460, 7536, 7480]"
52722,"[11546, 11636]"
52609,"[10254, 11582, 11583, 11584]"
52517,[10611]
52461,[1036]
52457,[1036]
52310,[8743]
52179,[7480]
52159,[8801]
52147,"[11676, 1352]"
52087,[11461]
51928,[11417]
51896,[11417]
51881,[7901]
51835,[11417]
51747,"[7536, 5460, 7480, 12718]"
51746,[11822]
51744,[7536]
51743,"[5460, 11317]"
51742,"[12222, 11317, 9988, 11822, 5460, 7480, 7536, 7859, 16924]"
51694,[18545]
51688,[11365]
51637,"[3037, 2484]"
51590,"[15569, 9986, 11962, 11879]"
51472,"[15569, 10857]"
51420,"[4360, 1531, 8420, 11318, 11312, 11320, 11319, 11321]"
51365,[8683]
51177,[8595]
51061,[5405]
51000,[316]
50985,"[11287, 11288]"
50925,"[3037, 2484]"
50851,[11177]
50781,[11129]
50753,[10198]
50705,[4355]
50665,"[3037, 4355, 4355]"
50546,"[560, 556]"
50474,[59401]
50462,[11118]
50424,[8331]
50413,"[15569, 10857, 11962, 11879]"
50406,"[10671, 10700, 11107]"
50394,"[7948, 3630, 10141, 10850, 11095]"
50351,[11063]
50318,[1014]
50295,[11062]
50253,[11063]
50239,[2059]
50233,[11063]
50232,[11063]
50231,[11063]
50225,[11063]
50223,[11063]
50222,[11063]
50221,[11063]
50220,[11063]
50219,[11063]
50218,[11063]
50215,[11063]
50211,[2677]
50208,"[11061, 10479, 11019, 449, 189, 1141, 11101]"
50096,[11057]
50070,"[410, 8096, 7691]"
49987,[10634]
49959,[131]
49875,[11058]
49781,[10611]
49704,"[3170, 120, 2376]"
49688,[10725]
49672,"[10611, 13489]"
49407,[10998]
49309,[10998]
49183,[14012]
49044,[8808]
48985,[10256]
48854,"[952, 3170, 11202, 2376, 10996]"
48850,[10640]
48835,[8092]
48823,[10644]
48782,"[10309, 10671]"
48180,[19305]
48143,[6863]
46927,[10611]
46875,[10523]
46868,"[4322, 10523]"
46772,[10634]
46755,[10611]
46573,[8408]
46457,"[9660, 9516]"
46441,"[9478, 9475, 9487]"
46348,[2496]
46272,"[1774, 6416]"
46150,[13854]
46145,[1706]
46110,[7697]
45786,"[316, 289, 2154]"
45779,[4094]
45778,[4094]
45777,"[7691, 4094]"
45776,[4094]
45775,[4094]
45758,[3454]
45606,[316]
45602,[6930]
45541,"[8396, 8404, 8490, 7335, 10552]"
45531,[4094]
45473,"[289, 316, 2154]"
45430,[6721]
45422,[7598]
45362,"[7421, 2154, 289, 316]"
45354,"[316, 2154, 289, 7421]"
45353,"[289, 316, 2154]"
45351,"[316, 2154, 289]"
45290,[10035]
45264,"[289, 316, 2154]"
45255,[10364]
45119,[9475]
45118,[9475]
45084,[6893]
45081,"[10332, 10246]"
45077,[9475]
44945,[14]
44716,"[4355, 2484]"
44714,"[9643, 9724]"
44652,"[3630, 10141, 11095]"
44638,[1774]
44555,"[9562, 9478]"
44510,[10292]
44483,"[9497, 9557]"
44428,[9593]
44377,[9509]
44295,"[7009, 6451]"
44130,[16235]
44020,[1555]
43923,[3260]
43922,"[6066, 7068]"
43824,[10311]
43406,[3914]
42899,[12070]
42638,"[9337, 9890]"
42594,"[9803, 9748]"
42593,"[9803, 9748]"
42576,"[2154, 316]"
42548,"[9050, 9879]"
42521,[9669]
42438,"[9883, 8405]"
42387,"[2484, 3037, 4905, 6142]"
42158,[4840]
42153,[9562]
42057,[9562]
42028,[9806]
42003,[4355]
41973,"[7480, 5460]"
41923,[83]
41702,[9697]
41681,"[10166, 9685, 10495, 11013, 9687, 9689, 10494, 9692]"
41546,[4533]
41393,[8801]
41375,[8192]
41331,"[9643, 9724]"
41212,[9631]
41152,[9472]
41148,[6080]
41126,"[125751, 7709]"
41121,"[5831, 5746]"
41083,[6001]
40984,[7709]
40965,[7709]
40901,[2746]
40705,[2746]
40695,[4151]
40554,"[9516, 9483, 9473]"
40436,[9357]
40293,[7031]
40147,[8801]
40036,"[4544, 2484, 3037, 5306, 5398]"
39987,[8685]
39924,[9356]
39923,[9356]
39922,[9356]
39921,[9356]
39829,"[58, 812]"
39778,"[1403, 9279, 9340, 9341, 11261, 11260]"
39684,"[11095, 5831]"
39626,[4355]
39607,[9305]
39566,[12070]
39550,"[4905, 6142, 2484]"
39549,[8168]
39424,[9274]
39288,[2154]
39285,"[3274, 2929, 8471]"
39284,"[2929, 8471, 3274]"
39283,"[8471, 2929, 3274]"
39282,"[2929, 8471, 3274]"
39281,"[2929, 8471, 3274]"
39280,"[2929, 8471, 3274]"
39279,"[2929, 8471, 3274]"
39278,"[8471, 2929, 3274]"
39183,"[4355, 2484]"
39050,[9196]
38948,[1555]
38908,[8811]
38902,"[815, 2595, 1022, 9654, 5377, 1010]"
38898,"[9040, 2746]"
38897,"[9040, 2746]"
